Please note that (-9999) indicates a null value
Temperature (soilTemp) [degC]

DateTime,LEOMINI_1_0_1_5TM,LEOMINI_1_0_2_5TM,LEOMINI_1_0_3_5TM,LEOMINI_1_0_4_5TM,LEOMINI_1_0_5_5TM,LEOMINI_2_0_1_5TM,LEOMINI_2_0_2_5TM,LEOMINI_2_0_3_5TM,LEOMINI_2_0_4_5TM,LEOMINI_2_0_5_5TM,LEOMINI_0_0_1_5TM,LEOMINI_0_0_2_5TM,LEOMINI_0_0_3_5TM,LEOMINI_0_0_4_5TM,LEOMINI_0_0_5_5TM
2018/06/14 00:00,23.2,-9999,24.8,25.8,26.5,22.7,24.6,25.3,25.9,26.3,-9999,-9999,24.3,25.5,26.1,
2018/06/14 00:01,23.1,-9999,24.8,25.8,26.5,22.7,24.6,25.3,25.9,26.3,-9999,-9999,24.3,25.5,26.1,
2018/06/14 00:02,23.1,-9999,24.8,25.8,26.5,22.8,24.7,25.3,25.9,26.3,-9999,-9999,24.3,25.5,26.1,
2018/06/14 00:03,23.1,-9999,24.8,25.8,26.5,22.8,24.7,25.3,25.9,26.3,-9999,-9999,24.3,25.5,26.1,
2018/06/14 00:04,23.2,-9999,24.8,25.8,26.5,22.8,24.6,25.3,25.9,26.3,-9999,-9999,24.2,25.5,26.1,
2018/06/14 00:05,23.1,-9999,24.8,25.8,26.5,22.8,24.6,25.3,25.9,26.3,-9999,-9999,24.3,25.5,26.1,
2018/06/14 00:06,23.2,-9999,24.8,25.8,26.5,22.8,24.6,25.3,25.9,26.3,-9999,-9999,24.2,25.5,26.1,
2018/06/14 00:07,23.2,-9999,24.8,25.8,26.5,22.8,24.6,25.3,25.9,26.3,-9999,-9999,24.3,25.5,26.1,
2018/06/14 00:08,23.2,-9999,24.8,25.8,26.5,22.8,24.6,25.3,25.9,26.3,-9999,-9999,24.2,25.5,26.1,
2018/06/14 00:09,23.2,-9999,24.8,25.8,26.5,22.8,24.6,25.3,25.9,26.3,-9999,-9999,24.3,25.5,26.1,
2018/06/14 00:10,23.2,-9999,24.8,25.7,26.5,22.8,24.6,25.3,25.9,26.3,-9999,-9999,24.3,25.5,26.1,
2018/06/14 00:11,23.2,-9999,24.8,25.7,26.5,22.8,24.6,25.3,25.9,26.3,-9999,-9999,24.3,25.5,26.1,
2018/06/14 00:12,23.2,-9999,24.8,25.8,26.5,22.8,24.6,25.3,25.9,26.3,-9999,-9999,24.2,25.5,26.1,
2018/06/14 00:13,23.2,-9999,24.8,25.8,26.5,22.8,24.6,25.3,25.9,26.3,-9999,-9999,24.2,25.6,26.1,
2018/06/14 00:14,23.2,-9999,24.8,25.8,26.5,22.8,24.6,25.3,25.8,26.3,-9999,-9999,24.2,25.5,26.1,
2018/06/14 00:15,23.2,-9999,24.8,25.8,26.5,22.8,24.6,25.3,25.9,26.3,-9999,-9999,24.2,25.5,26.1,
2018/06/14 00:16,23.2,-9999,24.8,25.8,26.5,22.9,24.6,25.3,25.9,26.3,-9999,-9999,24.2,25.5,26.1,
2018/06/14 00:17,23.2,-9999,24.8,25.8,26.5,22.9,24.6,25.3,25.9,26.3,-9999,-9999,24.2,25.5,26.1,
2018/06/14 00:18,23.2,-9999,24.8,25.8,26.5,22.9,24.6,25.3,25.9,26.3,-9999,-9999,24.2,25.5,26.1,
2018/06/14 00:19,23.2,-9999,24.8,25.8,26.5,22.9,24.6,25.3,25.9,26.3,-9999,-9999,24.2,25.5,26.1,
2018/06/14 00:20,23.3,-9999,24.8,25.8,26.5,22.9,24.6,25.3,25.9,26.3,-9999,-9999,24.2,25.5,26.1,
2018/06/14 00:21,23.2,-9999,24.8,25.8,26.5,22.9,24.6,25.3,25.9,26.3,-9999,-9999,24.2,25.5,26.1,
2018/06/14 00:22,23.2,-9999,24.8,25.8,26.5,22.9,24.6,25.3,25.9,26.3,-9999,-9999,24.2,25.5,26.1,
2018/06/14 00:23,23.3,-9999,24.8,25.8,26.5,22.9,24.6,25.3,25.9,26.3,-9999,-9999,24.2,25.5,26,
2018/06/14 00:24,23.3,-9999,24.8,25.7,26.5,22.9,24.6,25.3,25.9,26.3,-9999,-9999,24.2,25.5,26.1,
2018/06/14 00:25,23.3,-9999,24.8,25.7,26.5,22.9,24.6,25.3,25.9,26.3,-9999,-9999,24.2,25.5,26.1,
2018/06/14 00:27,23.3,-9999,24.8,25.7,26.5,22.9,24.6,25.3,25.9,26.3,-9999,-9999,24.2,25.5,26,
2018/06/14 00:28,23.3,-9999,24.8,25.7,26.5,22.9,24.6,25.3,25.9,26.3,-9999,-9999,24.2,25.4,26.1,
2018/06/14 00:29,23.3,-9999,24.8,25.7,26.5,22.9,24.6,25.3,25.9,26.3,-9999,-9999,24.2,25.4,26.1,
2018/06/14 00:30,23.3,-9999,24.8,25.7,26.5,23,24.6,25.3,25.9,26.3,-9999,-9999,24.2,25.5,26,
2018/06/14 00:31,23.3,-9999,24.8,25.7,26.5,23,24.6,25.3,25.9,26.3,-9999,-9999,24.2,25.5,26,
2018/06/14 00:32,23.4,-9999,24.8,25.7,26.5,23,24.6,25.3,25.9,26.3,-9999,-9999,24.2,25.5,26.1,
2018/06/14 00:33,23.3,-9999,24.8,25.7,26.5,23,24.6,25.3,25.8,26.3,-9999,-9999,24.2,25.5,26,
2018/06/14 00:34,23.3,-9999,24.8,25.7,26.5,23,24.6,25.3,25.8,26.3,-9999,-9999,24.2,25.5,26,
2018/06/14 00:35,23.4,-9999,24.8,25.7,26.5,23,24.6,25.3,25.9,26.3,-9999,-9999,24.2,25.5,26.1,
2018/06/14 00:36,23.3,-9999,24.8,25.7,26.5,23,24.6,25.3,25.9,26.3,-9999,-9999,24.2,25.5,26,
2018/06/14 00:37,23.4,-9999,24.7,25.7,26.5,23,24.6,25.3,25.8,26.3,-9999,-9999,24.2,25.5,26,
2018/06/14 00:38,23.4,-9999,24.7,25.8,26.5,23,24.6,25.3,25.9,26.3,-9999,-9999,24.2,25.5,26,
2018/06/14 00:39,23.3,-9999,24.7,25.7,26.5,23,24.6,25.3,25.9,26.3,-9999,-9999,24.2,25.5,26,
2018/06/14 00:40,23.4,-9999,24.7,25.7,26.5,23,24.6,25.3,25.9,26.3,-9999,-9999,24.2,25.5,26,
2018/06/14 00:41,23.4,-9999,24.7,25.8,26.5,23,24.6,25.3,25.9,26.3,-9999,-9999,24.2,25.5,26,
2018/06/14 00:42,23.4,-9999,24.7,25.7,26.5,23,24.6,25.3,25.9,26.3,-9999,-9999,24.2,25.5,26,
2018/06/14 00:43,23.4,-9999,24.7,25.7,26.5,23,24.6,25.3,25.9,26.3,-9999,-9999,24.2,25.5,26,
2018/06/14 00:44,23.4,-9999,24.7,25.7,26.5,23,24.6,25.3,25.9,26.3,-9999,-9999,24.2,25.5,26,
2018/06/14 00:45,23.4,-9999,24.7,25.7,26.5,23.1,24.6,25.3,25.9,26.3,-9999,-9999,24.2,25.5,26,
2018/06/14 00:46,23.4,-9999,24.7,25.7,26.5,23.1,24.6,25.3,25.9,26.3,-9999,-9999,24.2,25.5,26,
2018/06/14 00:47,23.4,-9999,24.7,25.7,26.5,23.1,24.6,25.3,25.8,26.3,-9999,-9999,24.2,25.5,26,
2018/06/14 00:48,23.4,-9999,24.7,25.7,26.5,23.1,24.6,25.3,25.8,26.3,-9999,-9999,24.2,25.5,26,
2018/06/14 00:49,23.4,-9999,24.7,25.7,26.5,23.1,24.6,25.3,25.9,26.3,-9999,-9999,24.2,25.5,26,
2018/06/14 00:50,23.4,-9999,24.7,25.7,26.5,23.1,24.6,25.3,25.9,26.3,-9999,-9999,24.2,25.5,26,
2018/06/14 00:51,23.4,-9999,24.7,25.7,26.5,23.1,24.6,25.3,25.8,26.3,-9999,-9999,24.2,25.5,26,
2018/06/14 00:52,23.4,-9999,24.7,25.7,26.5,23.1,24.6,25.3,25.8,26.3,-9999,-9999,24.2,25.5,26,
2018/06/14 00:53,23.5,-9999,24.7,25.7,26.5,23.1,24.6,25.3,25.9,26.3,-9999,-9999,24.2,25.5,26,
2018/06/14 00:54,23.4,-9999,24.7,25.7,26.5,23.1,24.6,25.3,25.8,26.3,-9999,-9999,24.2,25.4,26,
2018/06/14 00:56,23.4,-9999,24.7,25.7,26.5,23.1,24.6,25.3,25.8,26.3,-9999,-9999,24.2,25.4,26,
2018/06/14 00:58,23.5,-9999,24.7,25.7,26.5,23.1,24.6,25.3,25.9,26.3,-9999,-9999,24.2,25.5,26,
2018/06/14 00:59,23.5,-9999,24.7,25.7,26.5,23.2,24.6,25.3,25.8,26.3,-9999,-9999,24.2,25.5,26,
2018/06/14 01:00,23.5,-9999,24.7,25.7,26.5,23.2,24.6,25.3,25.9,26.3,-9999,-9999,24.2,25.5,26,
2018/06/14 01:01,23.5,-9999,24.7,25.7,26.5,23.2,24.6,25.3,25.9,26.3,-9999,-9999,24.2,25.5,26,
2018/06/14 01:02,23.5,-9999,24.7,25.7,26.5,23.2,24.6,25.3,25.9,26.3,-9999,-9999,24.2,25.5,26,
2018/06/14 01:03,23.5,-9999,24.7,25.7,26.5,23.2,24.6,25.3,25.9,26.3,-9999,-9999,24.2,25.5,26,
2018/06/14 01:04,23.5,-9999,24.7,25.7,26.5,23.2,24.6,25.3,25.8,26.3,-9999,-9999,24.2,25.5,26,
2018/06/14 01:05,23.5,-9999,24.7,25.7,26.5,23.2,24.6,25.3,25.9,26.3,-9999,-9999,24.2,25.4,26,
2018/06/14 01:07,23.5,-9999,24.7,25.7,26.5,23.2,24.6,25.3,25.9,26.3,-9999,-9999,24.2,25.4,26,
2018/06/14 01:08,23.5,-9999,24.7,25.7,26.5,23.2,24.6,25.3,25.8,26.3,-9999,-9999,24.2,25.4,26,
2018/06/14 01:09,23.5,-9999,24.7,25.7,26.5,23.2,24.6,25.3,25.9,26.3,-9999,-9999,24.2,25.4,26,
2018/06/14 01:10,23.5,-9999,24.7,25.7,26.5,23.2,24.6,25.3,25.8,26.2,-9999,-9999,24.2,25.5,26,
2018/06/14 01:11,23.6,-9999,24.7,25.7,26.5,23.2,24.6,25.3,25.8,26.2,-9999,-9999,24.2,25.5,26,
2018/06/14 01:12,23.6,-9999,24.7,25.7,26.5,23.2,24.6,25.3,25.8,26.2,-9999,-9999,24.2,25.5,26,
2018/06/14 01:13,23.6,-9999,24.7,25.7,26.5,23.2,24.6,25.3,25.8,26.2,-9999,-9999,24.2,25.4,26,
2018/06/14 01:14,23.6,-9999,24.7,25.7,26.5,23.2,24.6,25.3,25.8,26.2,-9999,-9999,24.2,25.5,26,
2018/06/14 01:15,23.6,-9999,24.7,25.7,26.5,23.2,24.6,25.3,25.8,26.2,-9999,-9999,24.2,25.5,26,
2018/06/14 01:16,23.6,-9999,24.7,25.7,26.5,23.3,24.6,25.3,25.8,26.2,-9999,-9999,24.2,25.5,26,
2018/06/14 01:18,23.6,-9999,24.7,25.7,26.5,23.3,24.6,25.3,25.8,26.2,-9999,-9999,24.2,25.4,26,
2018/06/14 01:19,23.6,-9999,24.7,25.7,26.5,23.3,24.6,25.3,25.8,26.2,-9999,-9999,24.2,25.5,25.9,
2018/06/14 01:20,23.6,-9999,24.7,25.7,26.5,23.3,24.6,25.3,25.8,26.2,-9999,-9999,24.2,25.5,25.9,
2018/06/14 01:21,23.6,-9999,24.7,25.7,26.4,23.3,24.6,25.3,25.8,26.2,-9999,-9999,24.2,25.4,26,
2018/06/14 01:24,23.6,-9999,24.7,25.7,26.4,23.3,24.6,25.3,25.8,26.2,-9999,-9999,24.2,25.5,26,
2018/06/14 01:25,23.6,-9999,24.7,25.7,26.4,23.3,24.6,25.3,25.8,26.2,-9999,-9999,24.2,25.4,26,
2018/06/14 01:26,23.6,-9999,24.7,25.7,26.4,23.3,24.6,25.3,25.8,26.2,-9999,-9999,24.2,25.4,26,
2018/06/14 01:27,23.6,-9999,24.7,25.7,26.4,23.3,24.6,25.3,25.8,26.2,-9999,-9999,24.2,25.4,26,
2018/06/14 01:28,23.6,-9999,24.7,25.7,26.4,23.3,24.6,25.3,25.8,26.2,-9999,-9999,24.2,25.4,26,
2018/06/14 01:29,23.6,-9999,24.7,25.7,26.4,23.3,24.6,25.3,25.8,26.2,-9999,-9999,24.2,25.4,25.9,
2018/06/14 01:30,23.6,-9999,24.7,25.7,26.4,23.3,24.6,25.3,25.8,26.2,-9999,-9999,24.2,25.4,26,
2018/06/14 01:31,23.7,-9999,24.7,25.7,26.4,23.3,24.6,25.3,25.8,26.2,-9999,-9999,24.2,25.4,25.9,
2018/06/14 01:32,23.7,-9999,24.7,25.7,26.4,23.4,24.6,25.3,25.8,26.2,-9999,-9999,24.2,25.4,25.9,
2018/06/14 01:33,23.7,-9999,24.7,25.7,26.4,23.4,24.6,25.3,25.8,26.2,-9999,-9999,24.2,25.4,25.9,
2018/06/14 01:34,23.7,-9999,24.7,25.7,26.4,23.4,24.6,25.3,25.8,26.2,-9999,-9999,24.2,25.4,25.9,
2018/06/14 01:35,23.7,-9999,24.7,25.7,26.4,23.4,24.6,25.3,25.8,26.2,-9999,-9999,24.2,25.4,25.9,
2018/06/14 01:36,23.7,-9999,24.7,25.7,26.4,23.4,24.6,25.3,25.8,26.2,-9999,-9999,24.2,25.4,25.9,
2018/06/14 01:37,23.7,-9999,24.7,25.7,26.4,23.4,24.6,25.3,25.8,26.2,-9999,-9999,24.2,25.4,25.9,
2018/06/14 01:38,23.7,-9999,24.7,25.7,26.4,23.4,24.6,25.3,25.8,26.2,-9999,-9999,24.2,25.4,25.9,
2018/06/14 01:42,23.7,-9999,24.7,25.7,26.4,23.4,24.6,25.3,25.8,26.2,-9999,-9999,24.2,25.4,25.9,
2018/06/14 01:45,23.7,-9999,24.7,25.7,26.4,23.4,24.6,25.3,25.8,26.1,-9999,-9999,24.2,25.5,25.9,
2018/06/14 01:46,23.8,-9999,24.7,25.7,26.4,23.4,24.6,25.3,25.8,26.1,-9999,-9999,24.2,25.4,25.9,
2018/06/14 01:47,23.8,-9999,24.7,25.7,26.4,23.4,24.6,25.3,25.8,26.1,-9999,-9999,24.2,25.5,25.9,
2018/06/14 01:48,23.8,-9999,24.7,25.7,26.4,23.5,24.6,25.3,25.8,26.1,-9999,-9999,24.2,25.4,25.9,
2018/06/14 01:49,23.8,-9999,24.7,25.7,26.4,23.5,24.6,25.3,25.8,26.1,-9999,-9999,24.2,25.4,25.9,
2018/06/14 01:50,23.8,-9999,24.7,25.7,26.4,23.5,24.6,25.3,25.8,26.2,-9999,-9999,24.2,25.4,25.9,
2018/06/14 01:51,23.8,-9999,24.7,25.7,26.4,23.5,24.6,25.3,25.8,26.2,-9999,-9999,24.2,25.4,25.9,
2018/06/14 01:52,23.8,-9999,24.7,25.7,26.4,23.5,24.6,25.2,25.8,26.1,-9999,-9999,24.2,25.5,25.9,
2018/06/14 01:53,23.8,-9999,24.7,25.7,26.4,23.5,24.6,25.2,25.8,26.1,-9999,-9999,24.2,25.4,25.9,
2018/06/14 01:54,23.8,-9999,24.7,25.7,26.4,23.5,24.6,25.2,25.8,26.1,-9999,-9999,24.2,25.4,25.9,
2018/06/14 01:55,23.8,-9999,24.7,25.7,26.4,23.5,24.6,25.2,25.8,26.1,-9999,-9999,24.2,25.4,25.9,
2018/06/14 01:56,23.8,-9999,24.7,25.7,26.4,23.5,24.6,25.3,25.8,26.1,-9999,-9999,24.2,25.5,25.9,
2018/06/14 01:57,23.8,-9999,24.7,25.7,26.4,23.5,24.6,25.2,25.8,26.1,-9999,-9999,24.2,25.5,25.9,
2018/06/14 01:58,23.8,-9999,24.7,25.7,26.4,23.5,24.6,25.3,25.8,26.1,-9999,-9999,24.2,25.4,25.9,
2018/06/14 01:59,23.8,-9999,24.7,25.7,26.4,23.5,24.6,25.3,25.8,26.1,-9999,-9999,24.2,25.4,25.9,
2018/06/14 02:00,23.8,-9999,24.7,25.7,26.4,23.5,24.6,25.3,25.8,26.1,-9999,-9999,24.2,25.4,25.9,
2018/06/14 02:01,23.9,-9999,24.7,25.7,26.4,23.5,24.6,25.3,25.8,26.1,-9999,-9999,24.2,25.4,25.9,
2018/06/14 02:02,23.9,-9999,24.7,25.7,26.4,23.5,24.6,25.3,25.8,26.1,-9999,-9999,24.2,25.4,25.9,
2018/06/14 02:03,23.8,-9999,24.7,25.7,26.4,23.5,24.6,25.2,25.8,26.1,-9999,-9999,24.2,25.4,25.9,
2018/06/14 02:04,23.8,-9999,24.7,25.7,26.4,23.5,24.6,25.3,25.8,26.2,-9999,-9999,24.2,25.4,25.9,
2018/06/14 02:05,23.9,-9999,24.7,25.7,26.4,23.5,24.6,25.2,25.8,26.1,-9999,-9999,24.2,25.4,25.9,
2018/06/14 02:06,23.9,-9999,24.7,25.7,26.4,23.5,24.6,25.2,25.8,26.1,-9999,-9999,24.2,25.4,25.9,
2018/06/14 02:07,23.9,-9999,24.7,25.7,26.4,23.6,24.6,25.2,25.8,26.1,-9999,-9999,24.2,25.4,25.9,
2018/06/14 02:08,23.9,-9999,24.7,25.7,26.4,23.5,24.6,25.2,25.8,26.1,-9999,-9999,24.2,25.4,25.9,
2018/06/14 02:09,23.9,-9999,24.7,25.7,26.4,23.6,24.6,25.2,25.8,26.1,-9999,-9999,24.2,25.4,25.9,
2018/06/14 02:10,23.9,-9999,24.7,25.7,26.4,23.6,24.7,25.2,25.8,26.1,-9999,-9999,24.2,25.4,25.9,
2018/06/14 02:11,23.9,-9999,24.7,25.7,26.4,23.6,24.6,25.2,25.8,26.1,-9999,-9999,24.2,25.4,25.9,
2018/06/14 02:12,23.9,-9999,24.7,25.7,26.4,23.6,24.6,25.2,25.8,26.1,-9999,-9999,24.2,25.4,25.9,
2018/06/14 02:13,23.9,-9999,24.7,25.7,26.4,23.6,24.6,25.2,25.8,26.1,-9999,-9999,24.2,25.4,25.9,
2018/06/14 02:14,23.9,-9999,24.7,25.7,26.4,23.7,24.7,25.2,25.8,26.1,-9999,-9999,24.2,25.4,25.9,
2018/06/14 02:16,23.9,-9999,24.7,25.7,26.4,23.7,24.6,25.2,25.8,26.1,-9999,-9999,24.2,25.4,25.9,
2018/06/14 02:17,23.9,-9999,24.7,25.7,26.4,23.7,24.6,25.2,25.8,26.1,-9999,-9999,24.2,25.4,25.9,
2018/06/14 02:18,23.9,-9999,24.7,25.7,26.4,23.7,24.6,25.2,25.8,26.1,-9999,-9999,24.2,25.4,25.9,
2018/06/14 02:20,23.9,-9999,24.7,25.6,26.4,23.7,24.6,25.2,25.8,26.1,-9999,-9999,24.2,25.4,25.9,
2018/06/14 02:21,23.9,-9999,24.7,25.7,26.4,23.7,24.6,25.2,25.8,26.1,-9999,-9999,24.2,25.4,25.9,
2018/06/14 02:22,23.9,-9999,24.7,25.7,26.4,23.7,24.6,25.2,25.8,26.1,-9999,-9999,24.2,25.4,25.9,
2018/06/14 02:23,24,-9999,24.7,25.6,26.4,23.7,24.6,25.2,25.7,26.1,-9999,-9999,24.2,25.4,25.9,
2018/06/14 02:24,24,-9999,24.7,25.6,26.4,23.7,24.7,25.2,25.8,26.1,-9999,-9999,24.2,25.4,25.9,
2018/06/14 02:25,24,-9999,24.7,25.6,26.4,23.7,24.6,25.2,25.8,26.1,-9999,-9999,24.2,25.4,25.9,
2018/06/14 02:26,24,-9999,24.7,25.6,26.4,23.7,24.7,25.2,25.8,26.1,-9999,-9999,24.2,25.4,25.9,
2018/06/14 02:27,24,-9999,24.7,25.6,26.4,23.7,24.7,25.2,25.8,26.1,-9999,-9999,24.2,25.4,25.9,
2018/06/14 02:28,24,-9999,24.7,25.6,26.4,23.7,24.7,25.2,25.8,26.1,-9999,-9999,24.2,25.4,25.9,
2018/06/14 02:29,24,-9999,24.7,25.7,26.4,23.7,24.6,25.2,25.8,26.1,-9999,-9999,24.2,25.4,25.9,
2018/06/14 02:30,24,-9999,24.7,25.7,26.4,23.7,24.6,25.2,25.8,26.1,-9999,-9999,24.2,25.4,25.9,
2018/06/14 02:31,24,-9999,24.7,25.6,26.4,23.7,24.7,25.2,25.8,26.1,-9999,-9999,24.2,25.4,25.9,
2018/06/14 02:32,24,-9999,24.7,25.6,26.4,23.7,24.7,25.2,25.8,26.1,-9999,-9999,24.2,25.4,25.9,
2018/06/14 02:36,24,-9999,24.7,25.7,26.4,23.8,24.7,25.2,25.8,26.1,-9999,-9999,24.2,25.4,25.9,
2018/06/14 02:37,24,-9999,24.7,25.7,26.4,23.8,24.7,25.2,25.8,26.1,-9999,-9999,24.2,25.4,25.9,
2018/06/14 02:39,24.1,-9999,24.7,25.6,26.4,23.8,24.7,25.2,25.7,26.1,-9999,-9999,24.2,25.4,25.9,
2018/06/14 02:40,24.1,-9999,24.7,25.6,26.4,23.8,24.7,25.2,25.7,26.1,-9999,-9999,24.2,25.4,25.9,
2018/06/14 02:41,24,-9999,24.7,25.6,26.4,23.8,24.7,25.2,25.8,26.1,-9999,-9999,24.2,25.4,25.9,
2018/06/14 02:42,24.1,-9999,24.7,25.6,26.4,23.8,24.7,25.2,25.8,26.1,-9999,-9999,24.2,25.4,25.9,
2018/06/14 02:43,24,-9999,24.7,25.6,26.4,23.8,24.7,25.2,25.8,26.1,-9999,-9999,24.2,25.4,25.9,
2018/06/14 02:44,24,-9999,24.7,25.6,26.4,23.8,24.7,25.2,25.8,26.1,-9999,-9999,24.2,25.4,25.9,
2018/06/14 02:45,24,-9999,24.7,25.6,26.4,23.8,24.7,25.2,25.8,26.1,-9999,-9999,24.2,25.4,25.9,
2018/06/14 02:46,24.1,-9999,24.7,25.6,26.4,23.8,24.7,25.2,25.7,26.1,-9999,-9999,24.2,25.4,25.9,
2018/06/14 02:47,24.1,-9999,24.7,25.6,26.4,23.8,24.7,25.2,25.7,26.1,-9999,-9999,24.2,25.4,25.9,
2018/06/14 02:48,24.1,-9999,24.7,25.6,26.4,23.8,24.7,25.2,25.8,26.1,-9999,-9999,24.2,25.4,25.9,
2018/06/14 02:49,24.1,-9999,24.7,25.6,26.4,23.8,24.7,25.2,25.8,26.1,-9999,-9999,24.2,25.4,25.9,
2018/06/14 02:50,24.1,-9999,24.7,25.6,26.4,23.8,24.7,25.2,25.8,26.1,-9999,-9999,24.2,25.4,25.9,
2018/06/14 02:51,24.1,-9999,24.7,25.6,26.4,23.8,24.7,25.2,25.8,26.1,-9999,-9999,24.2,25.4,25.9,
2018/06/14 02:52,24.1,-9999,24.7,25.6,26.4,23.8,24.7,25.2,25.8,26.1,-9999,-9999,24.2,25.4,25.9,
2018/06/14 02:53,24.1,-9999,24.7,25.6,26.4,23.8,24.7,25.2,25.8,26.1,-9999,-9999,24.2,25.4,25.9,
2018/06/14 02:54,24.1,-9999,24.7,25.6,26.4,23.8,24.7,25.2,25.8,26.1,-9999,-9999,24.2,25.4,25.9,
2018/06/14 02:56,24.1,-9999,24.7,25.6,26.4,23.8,24.7,25.2,25.8,26.1,-9999,-9999,24.2,25.4,25.9,
2018/06/14 02:57,24.1,-9999,24.7,25.6,26.3,23.8,24.7,25.2,25.8,26.1,-9999,-9999,24.2,25.4,25.9,
2018/06/14 02:58,24.1,-9999,24.7,25.6,26.3,23.8,24.7,25.2,25.8,26.1,-9999,-9999,24.2,25.4,25.9,
2018/06/14 02:59,24.1,-9999,24.7,25.6,26.4,23.8,24.7,25.2,25.8,26.1,-9999,-9999,24.2,25.4,25.9,
2018/06/14 03:00,24.1,-9999,24.7,25.6,26.3,23.8,24.7,25.2,25.7,26.1,-9999,-9999,24.2,25.4,25.9,
2018/06/14 03:01,24.1,-9999,24.7,25.6,26.3,23.8,24.7,25.2,25.7,26.1,-9999,-9999,24.2,25.4,25.9,
2018/06/14 03:02,24.2,-9999,24.7,25.6,26.3,23.8,24.7,25.2,25.8,26.1,-9999,-9999,24.2,25.4,25.9,
2018/06/14 03:03,24.1,-9999,24.7,25.6,26.3,23.8,24.7,25.2,25.7,26.1,-9999,-9999,24.2,25.4,25.8,
2018/06/14 03:04,24.1,-9999,24.7,25.6,26.3,23.8,24.7,25.2,25.8,26.1,-9999,-9999,24.2,25.4,25.8,
2018/06/14 03:05,24.2,-9999,24.7,25.6,26.3,23.9,24.7,25.2,25.8,26.1,-9999,-9999,24.2,25.4,25.8,
2018/06/14 03:06,24.2,-9999,24.7,25.6,26.3,23.9,24.7,25.2,25.7,26.1,-9999,-9999,24.2,25.4,25.8,
2018/06/14 03:07,24.2,-9999,24.7,25.6,26.3,23.9,24.7,25.2,25.7,26.1,-9999,-9999,24.2,25.4,25.8,
2018/06/14 03:08,24.2,-9999,24.7,25.6,26.3,23.9,24.7,25.2,25.8,26.1,-9999,-9999,24.2,25.4,25.8,
2018/06/14 03:09,24.2,-9999,24.7,25.6,26.3,23.9,24.7,25.2,25.8,26.1,-9999,-9999,24.2,25.4,25.8,
2018/06/14 03:10,24.2,-9999,24.7,25.6,26.3,23.9,24.7,25.2,25.7,26.1,-9999,-9999,24.2,25.4,25.8,
2018/06/14 03:11,24.2,-9999,24.7,25.6,26.3,23.9,24.7,25.2,25.7,26.1,-9999,-9999,24.2,25.4,25.8,
2018/06/14 03:12,24.2,-9999,24.7,25.6,26.3,23.9,24.7,25.2,25.7,26.1,-9999,-9999,24.2,25.4,25.8,
2018/06/14 03:13,24.2,-9999,24.7,25.6,26.3,23.9,24.7,25.2,25.8,26.1,-9999,-9999,24.2,25.3,25.8,
2018/06/14 03:14,24.2,-9999,24.7,25.6,26.3,23.9,24.7,25.2,25.8,26.1,-9999,-9999,24.2,25.3,25.8,
2018/06/14 03:15,24.2,-9999,24.7,25.6,26.3,23.9,24.7,25.2,25.7,26.1,-9999,-9999,24.2,25.4,25.8,
2018/06/14 03:16,24.2,-9999,24.7,25.6,26.3,23.9,24.7,25.2,25.7,26.1,-9999,-9999,24.2,25.4,25.8,
2018/06/14 03:17,24.2,-9999,24.7,25.6,26.3,23.9,24.7,25.2,25.8,26.1,-9999,-9999,24.2,25.4,25.8,
2018/06/14 03:18,24.2,-9999,24.7,25.6,26.3,23.9,24.7,25.2,25.7,26.1,-9999,-9999,24.2,25.4,25.8,
2018/06/14 03:19,24.2,-9999,24.7,25.6,26.3,23.9,24.7,25.2,25.7,26.1,-9999,-9999,24.2,25.4,25.8,
2018/06/14 03:20,24.2,-9999,24.7,25.6,26.3,23.9,24.7,25.2,25.7,26.1,-9999,-9999,24.2,25.4,25.8,
2018/06/14 03:21,24.2,-9999,24.7,25.6,26.3,23.9,24.7,25.2,25.7,26.1,-9999,-9999,24.2,25.4,25.8,
2018/06/14 03:22,24.2,-9999,24.7,25.6,26.3,23.9,24.7,25.2,25.7,26.1,-9999,-9999,24.2,25.4,25.8,
2018/06/14 03:23,24.2,-9999,24.7,25.6,26.3,23.9,24.7,25.2,25.8,26.1,-9999,-9999,24.2,25.4,25.8,
2018/06/14 03:24,24.2,-9999,24.7,25.6,26.3,23.9,24.7,25.2,25.8,26.1,-9999,-9999,24.2,25.4,25.8,
2018/06/14 03:26,24.2,-9999,24.7,25.6,26.3,23.9,24.7,25.2,25.7,26.1,-9999,-9999,24.2,25.4,25.8,
2018/06/14 03:27,24.2,-9999,24.7,25.6,26.3,23.9,24.7,25.2,25.7,26.1,-9999,-9999,24.2,25.4,25.8,
2018/06/14 03:28,24.3,-9999,24.7,25.6,26.3,23.9,24.7,25.2,25.8,26.1,-9999,-9999,24.2,25.4,25.8,
2018/06/14 03:29,24.3,-9999,24.7,25.6,26.3,23.9,24.7,25.2,25.8,26.1,-9999,-9999,24.2,25.4,25.8,
2018/06/14 03:30,24.3,-9999,24.7,25.6,26.3,23.9,24.7,25.2,25.7,26.1,-9999,-9999,24.2,25.4,25.8,
2018/06/14 03:31,24.3,-9999,24.7,25.6,26.3,23.9,24.7,25.2,25.7,26.1,-9999,-9999,24.2,25.4,25.8,
